transcript_id	WT_2mos	TG_2mos	WT_4mos	TG_4mos	WT_6mos	WT_8mos	TG_8mos	TG_6mos
PB.2003.5	0	0	2	0	0	1	0	0
PB.2003.6	0	1	1	0	0	0	0	0
PB.2007.1	0	0	0	1	0	1	0	0
PB.2008.2	2	1	0	0	0	0	0	1
PB.2008.3	0	1	0	0	0	0	0	1
PB.2011.1	0	1	1	0	1	0	0	1
PB.2013.1	0	1	0	0	0	1	0	0
PB.2015.1	0	1	0	1	1	2	0	0
PB.2017.1	0	0	0	0	0	2	1	0
PB.2018.1	13	28	13	16	11	11	8	8
PB.2018.3	0	1	0	0	1	0	0	1
PB.2018.4	0	0	0	0	0	1	1	0
PB.2018.6	0	0	0	1	0	0	0	1
PB.2018.7	0	0	1	0	1	0	0	0
PB.2018.8	0	1	0	0	1	0	0	0
PB.2018.9	0	1	2	0	0	0	0	0
PB.2019.1	0	2	0	0	0	0	1	0
PB.2020.1	3	12	11	8	7	6	13	15
PB.2020.10	0	0	1	1	1	4	1	0
PB.2020.11	3	2	1	3	5	1	1	1
PB.2020.12	2	1	1	3	2	4	0	6
PB.2020.13	1	1	0	1	5	0	3	0
PB.2020.14	1	3	2	0	0	2	2	1
PB.2020.15	2	0	4	3	2	2	1	4
PB.2020.16	7	2	3	6	2	7	2	3
PB.2020.17	3	1	4	3	2	2	0	0
PB.2020.18	0	0	2	1	1	2	0	0
PB.2020.2	24	26	24	30	13	13	12	12
PB.2020.3	3	2	3	1	2	4	2	2
PB.2020.5	0	0	0	0	1	0	0	1
PB.2020.8	101	101	100	86	94	102	56	47
PB.2021.1	0	0	0	0	0	2	0	0
PB.2021.2	0	1	0	0	0	1	0	0
PB.2021.4	0	0	0	0	0	1	0	1
PB.2021.5	0	0	1	1	0	0	0	0
PB.2022.1	0	1	0	0	1	0	0	0
PB.2023.1	0	0	1	1	0	0	0	0
PB.2025.1	8	1	4	4	3	7	5	0
PB.2025.2	0	1	1	0	1	0	0	0
PB.2026.1	1	0	0	1	0	0	0	0
PB.2028.4	13	14	6	12	4	10	13	9
PB.2028.5	0	0	0	1	1	0	0	0
PB.2029.1	0	1	0	0	0	1	1	2
PB.2029.2	0	1	0	1	0	0	0	0
PB.2030.3	7	13	7	12	5	8	5	7
PB.2030.4	1	2	0	1	1	1	0	0
PB.2030.5	0	0	1	0	0	1	0	0
PB.2030.6	0	0	1	0	1	0	0	0
PB.2030.7	0	1	0	0	1	0	0	0
PB.2031.1	1	1	2	2	2	1	2	4
PB.2032.1	0	2	1	1	1	2	0	0
PB.2032.2	0	1	2	2	3	0	0	0
PB.2033.1	1	1	1	3	0	3	1	1
PB.2035.1	0	2	0	1	0	1	0	0
PB.2035.2	0	0	0	0	0	1	0	1
PB.2035.3	0	1	1	0	1	0	0	0
PB.2035.4	0	0	1	0	0	0	1	0
PB.2035.5	1	0	0	2	0	0	0	0
PB.2035.6	0	3	2	0	0	1	0	2
PB.2035.7	8	11	3	11	10	9	7	13
PB.2035.8	0	0	0	2	0	0	0	0
PB.2035.9	2	3	1	1	1	1	0	1
PB.2036.1	0	1	0	1	1	0	0	0
PB.2036.2	2	1	1	0	1	0	1	1
PB.2037.1	4	13	5	3	1	6	4	7
PB.2037.2	1	0	2	0	1	2	0	0
PB.2037.3	0	0	0	0	1	1	2	1
PB.2040.2	0	0	1	0	0	1	0	0
PB.2041.1	0	0	2	0	0	0	1	0
PB.2042.1	0	4	1	3	3	4	2	0
PB.2043.1	0	0	0	1	0	1	0	2
PB.2043.2	0	1	0	1	0	0	0	0
PB.2043.3	1	0	1	0	0	0	0	0
PB.2043.4	0	0	0	0	1	1	0	0
PB.2043.5	0	1	0	0	1	0	0	0
PB.2045.1	1	0	1	0	0	1	0	0
PB.2046.1	0	0	1	0	0	1	0	0
PB.2046.2	0	0	0	0	1	0	0	1
PB.2046.3	3	0	2	1	0	1	1	2
PB.2046.4	1	0	1	0	0	0	0	0
PB.2046.5	1	0	0	0	0	1	0	0
PB.2046.6	1	3	1	2	1	0	1	2
PB.2046.7	0	1	0	1	0	0	0	0
PB.2047.1	0	2	0	0	0	0	0	0
PB.2048.1	13	17	10	13	5	15	4	5
PB.2048.2	0	0	0	1	0	0	1	0
PB.2048.3	0	0	1	0	1	1	0	1
PB.2048.4	1	0	1	1	0	0	0	0
PB.2048.5	0	0	1	0	0	2	0	0
PB.2048.6	1	0	0	0	2	0	0	0
PB.2048.7	0	2	0	0	1	0	0	0
PB.2049.1	0	1	0	1	0	0	0	0
PB.2049.2	0	1	1	0	0	0	1	0
PB.2049.3	0	0	0	0	1	0	1	0
PB.2050.1	1	0	0	0	0	1	0	0
PB.2051.1	2	8	4	3	1	2	2	0
PB.2052.2	2	3	7	3	1	6	3	5
PB.2052.3	0	1	0	0	0	1	0	0
PB.2052.4	0	1	0	0	1	0	0	0
PB.2053.1	1	0	1	0	0	0	0	0
PB.2053.10	14	11	11	12	20	12	9	9
PB.2053.11	1	0	0	0	1	0	0	0
PB.2053.12	0	0	0	0	1	1	0	0
PB.2053.2	2	0	0	1	1	0	2	0
PB.2053.4	2	0	2	0	1	1	0	0
PB.2053.5	1	1	0	0	1	3	0	0
PB.2053.6	2	2	1	1	0	0	2	1
PB.2053.8	0	0	0	0	3	0	0	1
PB.2053.9	4	1	4	5	7	5	2	4
PB.2054.1	3	1	2	1	1	2	1	4
PB.2054.2	1	1	0	0	0	0	0	0
PB.2054.3	2	2	2	0	0	1	0	0
PB.2054.4	0	2	0	0	0	0	0	0
PB.2054.5	0	3	1	1	3	6	0	0
PB.2054.6	0	2	0	1	0	0	0	0
PB.2054.7	0	1	1	0	0	1	0	0
PB.2055.2	0	1	1	0	0	0	0	0
PB.2057.10	2	0	0	0	1	0	0	1
PB.2057.11	0	2	1	0	0	0	0	0
PB.2057.12	0	1	1	0	0	0	0	0
PB.2057.13	1	0	0	0	0	0	0	1
PB.2057.14	3	0	0	3	1	0	0	0
PB.2057.15	1	0	0	1	0	0	0	0
PB.2057.16	1	0	0	0	0	0	1	0
PB.2057.17	0	1	0	0	0	1	0	0
PB.2057.2	1	0	1	1	0	0	0	0
PB.2057.4	1	0	0	0	1	0	0	0
PB.2057.5	0	1	0	0	0	0	0	1
PB.2057.6	0	1	0	0	0	0	0	1
PB.2057.7	0	0	1	0	0	0	1	0
PB.2057.8	0	2	0	0	0	0	0	0
PB.2057.9	1	2	1	0	0	0	0	0
PB.2058.1	0	0	1	0	1	0	0	0
PB.2058.10	1	2	3	2	4	1	0	1
PB.2058.11	1	4	5	6	5	3	0	2
PB.2058.13	0	1	0	0	1	0	0	0
PB.2058.14	3	5	2	0	1	0	0	2
PB.2058.15	1	0	1	0	0	0	0	0
PB.2058.16	0	0	2	0	1	2	1	0
PB.2058.17	1	0	0	0	0	0	1	1
PB.2058.18	0	0	0	0	0	1	0	1
PB.2058.19	1	0	0	2	1	0	0	0
PB.2058.2	5	6	1	5	2	10	2	9
PB.2058.20	0	3	3	2	5	6	1	0
PB.2058.21	0	1	0	0	1	0	0	0
PB.2058.22	0	3	2	3	5	1	1	0
PB.2058.3	2	1	0	1	0	1	0	2
PB.2058.4	3	1	1	0	2	4	3	3
PB.2058.5	0	4	1	3	1	1	0	1
PB.2058.6	4	9	1	8	3	8	5	7
PB.2058.7	2	1	1	1	0	1	0	0
PB.2058.8	0	2	2	1	1	2	1	0
PB.2058.9	1	0	0	2	1	2	0	2
PB.2059.1	0	2	0	1	0	0	0	0
PB.2060.1	0	1	0	0	0	1	0	0
PB.2061.1	1	1	0	0	0	0	0	0
PB.2061.2	2	0	1	1	1	1	0	0
PB.2063.1	1	0	0	0	0	0	0	1
PB.2065.1	0	1	1	0	1	0	0	1
PB.2065.2	0	0	0	2	1	1	1	1
PB.2065.3	1	0	2	0	1	0	0	0
PB.2066.1	0	0	1	0	0	0	1	0
PB.2066.3	0	0	0	1	1	0	0	0
PB.2066.5	0	3	1	1	1	2	0	1
PB.2066.6	1	1	0	0	0	0	0	0
PB.2070.14	3	2	6	6	9	4	2	5
PB.2070.17	0	0	0	0	1	1	0	0
PB.2070.18	1	0	2	2	2	2	1	0
PB.2070.19	3	1	1	2	2	2	1	3
PB.2070.2	0	1	0	0	1	0	0	0
PB.2070.21	1	1	4	3	2	3	3	4
PB.2070.23	0	1	0	0	1	0	0	0
PB.2070.24	0	1	0	0	0	1	1	0
PB.2070.3	0	1	1	0	0	1	0	1
PB.2070.4	1	0	0	0	0	1	0	0
PB.2070.5	112	142	67	108	88	88	85	51
PB.2070.6	1	0	1	0	0	1	0	0
PB.2072.1	0	2	1	3	2	2	2	0
PB.2072.2	2	2	1	2	0	0	2	0
PB.2073.2	0	0	1	2	0	0	0	1
PB.2074.1	0	0	0	1	0	0	0	1
PB.2074.10	0	0	0	1	0	1	0	0
PB.2074.11	0	0	0	0	0	1	0	1
PB.2074.12	0	2	0	0	1	0	0	0
PB.2074.14	0	0	2	0	0	0	1	0
PB.2074.15	0	0	0	1	1	1	0	1
PB.2074.16	2	0	0	0	0	0	0	1
PB.2074.17	0	2	0	0	0	0	0	0
PB.2074.18	1	1	0	0	0	0	0	1
PB.2074.19	0	0	0	0	2	0	0	0
PB.2074.2	0	1	0	1	0	0	1	0
PB.2074.20	0	1	0	1	0	0	0	0
PB.2074.21	1	0	0	1	0	0	0	0
PB.2074.22	1	0	2	0	0	0	0	0
PB.2074.23	0	1	0	0	0	0	0	2
PB.2074.24	0	1	0	0	0	1	0	1
PB.2074.3	0	0	0	2	0	0	0	0
PB.2074.5	4	4	4	3	2	4	0	5
PB.2074.6	1	7	0	1	2	1	3	4
PB.2074.7	2	2	1	1	1	0	2	1
PB.2074.8	1	2	6	6	0	3	2	6
PB.2074.9	6	10	8	9	5	9	8	5
PB.2075.1	1	0	0	0	1	0	0	0
PB.2076.1	0	3	1	0	0	1	0	0
PB.2077.1	5	8	13	5	10	7	2	1
PB.2078.1	0	2	1	0	0	0	0	0
PB.2079.1	0	1	1	1	0	0	0	0
PB.2079.2	13	21	10	8	5	20	6	10
PB.2080.1	1	1	0	1	1	1	0	0
PB.2081.1	1	0	0	0	1	0	0	1
PB.2082.1	1	1	0	0	0	0	0	1
PB.2082.2	0	0	1	0	1	0	0	0
PB.2082.3	1	1	0	1	0	0	0	0
PB.2082.4	1	0	0	0	0	0	1	0
PB.2083.1	1	1	0	1	1	2	1	1
PB.2083.2	2	2	1	0	0	0	0	0
PB.2083.3	0	0	0	0	0	1	0	1
PB.2083.4	1	1	0	0	0	1	0	0
PB.2083.5	1	0	0	0	1	0	0	0
PB.2084.1	2	3	1	1	1	3	2	1
PB.2085.1	0	0	2	2	1	0	0	2
PB.2086.1	0	0	1	0	1	0	0	0
PB.2087.1	1	0	0	0	0	1	0	0
PB.2089.1	0	1	0	0	0	0	0	1
PB.2090.1	9	12	6	5	12	6	4	7
PB.2091.1	1	1	0	0	0	1	1	0
PB.2093.1	0	1	0	1	0	1	1	0
PB.2094.1	2	0	0	0	0	0	0	0
PB.2095.1	0	1	1	0	0	0	0	0
PB.2100.1	1	1	1	0	2	0	0	0
PB.2101.1	0	1	0	1	0	0	0	1
PB.2101.3	22	17	8	17	7	14	14	6
PB.2101.4	0	1	1	0	0	0	0	0
PB.2101.5	1	0	2	0	0	1	1	0
PB.2101.6	1	2	0	3	1	0	1	0
PB.2101.7	0	1	1	1	0	0	0	0
PB.2103.1	5	3	4	6	1	1	6	4
PB.2103.2	0	0	1	0	0	0	1	0
PB.2104.1	0	1	0	2	0	0	1	0
PB.2105.1	2	1	1	1	1	0	1	0
PB.2105.2	0	1	1	3	0	0	0	0
PB.2108.1	0	2	0	1	0	1	1	2
PB.2108.2	0	0	0	0	0	2	0	0
PB.2108.3	2	0	0	1	1	0	0	0
PB.2108.4	0	0	1	0	0	0	1	0
PB.2108.5	1	2	0	1	0	0	0	0
PB.2108.6	0	0	1	0	1	3	0	0
PB.2108.8	8	13	9	15	6	5	11	13
PB.2108.9	1	0	1	0	0	0	0	0
PB.2111.1	0	0	0	1	0	1	0	0
PB.2111.2	0	0	0	0	0	1	1	0
PB.2112.1	2	4	1	3	0	2	1	2
PB.2113.1	0	0	1	1	0	0	0	0
PB.2115.1	0	0	1	0	0	0	1	0
PB.2115.2	0	0	1	1	0	0	0	0
PB.2115.3	0	1	0	0	1	0	0	0
PB.2117.1	1	0	1	0	0	0	0	0
PB.2119.1	0	1	0	0	1	1	0	1
PB.2121.1	0	0	0	1	0	1	0	0
PB.2123.1	0	0	0	0	0	1	0	1
PB.2126.1	0	0	0	0	0	2	0	0
PB.2126.2	0	1	0	0	0	1	0	0
PB.2127.1	0	0	0	0	0	0	1	1
PB.2127.2	1	2	2	0	1	3	1	5
PB.2127.3	0	0	0	0	0	1	0	1
PB.2128.1	1	0	0	1	0	0	0	0
PB.2128.2	3	4	0	2	0	1	0	0
PB.2129.1	0	0	2	0	0	0	0	0
PB.2130.1	0	0	1	1	0	0	0	0
PB.2133.1	0	0	0	1	0	1	0	0
PB.2133.2	1	1	0	0	0	1	0	0
PB.2134.1	0	2	0	0	0	0	0	1
PB.2134.4	3	3	3	5	2	1	3	7
PB.2134.5	0	0	0	1	1	0	0	0
PB.2134.6	0	0	0	0	0	0	1	1
PB.2134.7	0	0	0	1	1	0	0	0
PB.2134.8	0	1	1	0	0	0	0	0
PB.2134.9	0	0	1	0	1	1	1	0
PB.2135.3	2	3	2	2	0	0	1	4
PB.2135.4	2	3	1	4	0	0	1	4
PB.2135.5	0	3	0	0	0	0	0	0
PB.2135.6	1	1	0	0	0	1	0	0
PB.2135.7	0	0	0	0	0	0	0	2
PB.2135.8	0	1	0	0	0	0	0	1
PB.2136.1	2	5	2	5	3	5	2	0
PB.2136.2	0	0	1	1	0	0	0	0
PB.2137.1	0	1	0	0	0	1	0	0
PB.2137.2	4	7	2	7	2	4	3	4
PB.2137.4	10	5	4	4	1	3	5	5
PB.2138.1	10	8	8	13	4	6	4	6
PB.2138.2	0	1	0	0	0	0	0	1
PB.2138.3	1	0	0	0	0	0	0	1
PB.2138.4	0	1	0	0	0	0	1	0
PB.2138.5	0	0	1	0	0	0	1	0
PB.2140.1	1	0	0	1	1	0	1	0
PB.2143.1	1	0	0	0	0	0	1	0
PB.2144.1	1	1	0	0	0	0	0	0
PB.2144.2	0	0	0	1	0	0	0	1
PB.2144.3	0	1	0	1	0	0	0	0
PB.2145.1	1	2	1	0	0	1	0	0
PB.2146.1	1	0	2	4	2	1	1	1
PB.2147.1	3	1	1	1	0	1	0	1
PB.2149.1	0	0	0	0	0	1	1	0
PB.2150.1	0	1	0	0	0	0	1	0
PB.2150.2	0	1	0	0	1	0	0	0
PB.2150.3	0	1	0	0	1	1	0	0
PB.2151.1	0	2	1	0	1	1	0	0
PB.2152.1	1	2	2	2	3	1	0	1
PB.2152.2	1	0	0	0	0	1	0	0
PB.2153.1	0	2	1	1	1	0	0	0
PB.2153.2	0	0	1	1	0	0	0	0
PB.2154.1	0	0	0	2	0	1	0	0
PB.2156.1	0	1	0	1	0	0	1	3
PB.2157.1	0	0	0	0	0	2	0	0
PB.2157.11	0	1	0	1	0	0	0	0
PB.2157.2	0	0	0	0	1	0	1	0
PB.2157.5	4	2	0	0	0	0	0	1
PB.2157.8	59	46	45	44	23	58	35	22
PB.2157.9	0	3	1	0	0	0	0	0
PB.2158.1	0	0	0	1	0	0	0	1
PB.2160.2	0	0	0	0	2	0	0	0
PB.2161.1	0	1	1	0	1	1	0	0
PB.2163.1	1	0	0	0	1	1	0	0
PB.2163.2	3	4	3	5	5	0	1	0
PB.2164.1	0	0	0	0	0	2	0	0
PB.2164.3	0	1	0	0	1	0	0	0
PB.2165.1	0	0	0	1	1	0	0	0
PB.2165.2	0	0	0	0	0	1	1	0
PB.2166.1	0	1	0	2	0	0	0	0
PB.2168.1	0	0	0	1	0	0	1	0
PB.2168.2	0	3	0	2	0	0	1	0
PB.2168.3	1	0	0	0	0	0	1	0
PB.2169.1	0	0	0	2	1	0	0	1
PB.2170.14	0	1	0	0	0	1	0	0
PB.2170.2	1	0	1	0	0	1	0	0
PB.2170.3	38	31	22	42	7	21	20	13
PB.2170.5	2	2	1	1	2	0	0	0
PB.2170.6	2	0	0	1	0	1	0	0
PB.2171.2	11	17	7	12	6	8	5	9
PB.2171.4	1	2	1	1	2	0	0	0
PB.2172.1	0	1	1	0	0	0	0	0
PB.2173.1	3	2	0	2	1	0	0	1
PB.2173.2	0	1	1	1	0	1	0	2
PB.2174.1	1	0	1	0	1	1	0	2
PB.2174.2	1	0	1	0	0	0	0	0
PB.2175.1	0	4	0	0	1	2	0	0
PB.2176.1	10	6	7	5	4	3	1	3
PB.2178.1	0	0	0	1	0	0	0	1
PB.2178.2	1	1	0	0	0	0	0	1
PB.2178.3	0	0	1	0	0	1	0	0
PB.2178.4	2	2	0	2	0	2	2	3
PB.2178.5	0	1	0	2	0	1	1	1
PB.2178.7	1	0	0	1	0	0	0	0
PB.2179.1	0	0	0	1	0	0	0	2
PB.2181.1	0	1	0	0	1	0	0	0
PB.2182.1	0	0	1	0	0	1	0	0
PB.2183.1	5	0	1	2	1	0	2	0
PB.2183.2	1	0	0	0	0	1	0	0
PB.2184.1	0	0	3	2	2	0	2	2
PB.2184.2	0	0	0	0	0	1	1	0
PB.2185.1	3	1	1	2	0	5	3	2
PB.2186.1	0	2	3	0	0	2	1	0
PB.2187.1	1	0	1	0	0	0	0	0
PB.2188.1	0	0	1	1	0	0	0	1
PB.2190.1	1	0	0	0	0	1	0	0
PB.2190.2	0	0	0	0	0	1	1	0
PB.2191.1	0	1	2	1	0	1	0	0
PB.2191.10	1	1	0	1	0	1	0	1
PB.2191.11	1	1	0	0	0	0	0	0
PB.2191.12	0	0	0	0	1	1	0	0
PB.2191.13	0	0	0	0	1	0	0	1
PB.2191.14	1	0	0	0	1	0	0	0
PB.2191.15	1	2	0	1	1	0	0	1
PB.2191.2	0	0	2	0	2	1	0	0
PB.2191.3	0	0	1	0	0	1	0	0
PB.2191.4	1	1	0	2	0	2	0	0
PB.2191.7	0	3	3	3	2	1	0	1
PB.2191.9	1	0	1	1	0	1	0	1
PB.2192.1	0	0	0	0	1	2	1	0
PB.2194.1	0	1	1	0	0	1	0	1
PB.2194.2	0	2	0	0	0	0	0	0
PB.2195.1	0	1	2	0	0	1	0	1
PB.2195.2	0	0	1	0	0	0	0	1
PB.2195.3	0	1	0	0	1	0	0	0
PB.2198.1	0	1	1	1	0	0	2	0
PB.2199.1	0	1	0	1	0	0	0	0
PB.2199.2	0	0	0	1	1	0	0	0
PB.2201.1	0	0	0	0	0	2	0	0
PB.2201.2	5	3	2	5	3	4	2	0
PB.2201.3	1	0	0	0	1	0	0	0
PB.2204.1	0	0	0	0	0	0	1	1
PB.2205.1	0	1	0	0	0	2	1	0
PB.2205.2	0	1	1	0	3	0	0	3
PB.2205.4	1	0	1	0	0	1	0	0
PB.2205.5	4	3	2	2	0	2	1	1
PB.2205.6	0	0	0	0	0	1	0	1
PB.2205.7	0	0	0	1	0	1	0	0
PB.2205.8	0	0	0	0	1	1	0	0
PB.2208.1	2	1	0	0	0	1	0	0
PB.2213.2	0	1	0	0	0	1	0	0
PB.2214.1	1	1	1	1	0	3	0	0
PB.2215.1	2	3	4	1	3	0	0	3
PB.2216.1	0	1	0	1	0	0	1	0
PB.2218.1	0	0	0	0	0	1	0	1
PB.2219.1	0	1	0	0	0	0	0	1
PB.2220.1	0	0	1	0	1	1	0	0
PB.2220.2	0	1	1	0	1	0	0	0
PB.2221.1	0	0	0	0	0	1	0	1
PB.2222.1	0	1	0	2	0	1	1	0
PB.2224.1	1	2	1	0	1	1	0	2
PB.2224.2	0	0	0	0	0	1	1	0
PB.2225.1	1	1	0	1	0	0	0	0
PB.2228.2	1	2	1	3	0	2	2	1
PB.2230.2	2	1	1	2	5	3	2	3
PB.2231.1	0	1	1	0	0	0	0	0
PB.2232.1	0	2	3	0	0	2	0	0
PB.2233.1	0	0	0	3	0	0	1	0
PB.2235.1	1	0	0	1	0	0	0	0
PB.2235.2	1	0	1	0	0	1	0	0
PB.2236.1	0	1	1	2	1	0	1	1
PB.2237.2	1	2	0	0	0	0	1	0
PB.2237.3	2	1	4	3	2	2	0	4
PB.2237.5	5	2	1	1	0	1	4	2
PB.2237.8	2	7	5	1	0	4	4	3
PB.2238.1	1	2	3	1	0	2	0	0
PB.2239.1	2	0	0	0	2	0	0	1
PB.2240.1	3	9	3	1	3	3	2	1
PB.2241.10	2	1	0	1	1	0	2	1
PB.2241.2	1	1	0	1	4	3	0	0
PB.2241.3	0	0	1	3	0	1	1	2
PB.2241.7	2	4	8	6	3	4	10	1
PB.2241.8	0	0	0	0	1	2	0	0
PB.2242.1	0	1	0	0	0	2	1	0
PB.2242.2	0	1	0	0	2	0	0	0
PB.2242.4	1	2	0	1	0	0	0	0
PB.2243.2	0	0	0	0	0	0	1	1
PB.2243.3	1	0	0	0	1	0	0	0
PB.2243.4	0	1	0	0	0	1	0	0
PB.2243.5	2	0	0	0	0	0	0	0
PB.2243.7	0	0	2	0	0	0	0	1
PB.2243.8	0	2	1	1	0	2	0	0
PB.2243.9	0	0	0	1	1	0	0	0
PB.2245.1	31	37	31	21	27	26	12	18
PB.2245.10	0	0	0	1	0	1	0	0
PB.2245.11	0	0	1	0	1	0	0	2
PB.2245.13	0	2	0	1	2	0	0	0
PB.2245.14	0	1	1	0	0	0	0	0
PB.2245.15	1	2	2	1	1	0	0	0
PB.2245.4	0	2	0	0	1	0	0	0
PB.2245.5	0	1	2	2	1	1	0	0
PB.2245.7	2	3	1	1	1	0	0	1
PB.2245.8	1	1	0	1	2	4	0	2
PB.2246.1	0	1	0	0	0	0	1	0
PB.2247.1	1	1	1	0	0	0	0	1
PB.2247.2	0	1	0	0	0	0	0	1
PB.2247.3	3	2	0	0	0	0	0	0
PB.2249.1	6	7	7	3	7	9	2	3
PB.2249.3	0	1	0	0	1	0	1	0
PB.2249.4	0	1	0	0	0	0	0	1
PB.2250.1	0	2	0	2	0	0	1	0
PB.2250.2	0	0	0	1	0	0	1	0
PB.2250.3	0	1	0	2	0	2	0	3
PB.2250.4	1	2	2	1	0	0	0	3
PB.2251.1	6	5	2	2	2	4	0	0
PB.2252.1	1	0	4	0	2	2	0	3
PB.2252.10	0	2	0	0	0	0	0	0
PB.2252.2	0	1	0	0	0	0	0	1
PB.2252.3	0	2	0	0	0	0	0	0
PB.2252.4	0	0	1	1	0	0	1	0
PB.2252.5	0	0	1	0	0	1	0	0
PB.2252.6	1	0	0	0	3	0	0	0
PB.2252.7	0	1	2	1	2	2	1	0
PB.2252.8	3	11	6	6	6	7	5	8
PB.2252.9	0	0	0	0	0	0	1	1
PB.2253.1	0	1	1	0	2	1	0	0
PB.2253.2	0	0	2	2	3	0	1	0
PB.2253.4	2	0	0	0	0	2	0	1
PB.2254.1	1	5	2	4	1	3	2	2
PB.2255.2	8	10	7	3	7	7	4	3
PB.2255.3	0	1	1	1	0	0	0	0
PB.2256.1	1	0	0	0	0	2	1	0
PB.2256.2	1	4	0	2	0	1	1	1
PB.2257.1	2	1	0	5	1	3	0	0
PB.2257.2	0	0	0	0	0	1	1	0
PB.2258.1	1	0	0	0	1	0	0	0
PB.2260.2	2	6	7	10	2	9	5	5
PB.2260.3	0	1	0	0	1	0	0	0
PB.2261.2	0	1	0	1	1	0	0	0
PB.2261.3	0	0	1	0	1	0	0	0
PB.2263.1	0	1	0	0	1	0	0	0
PB.2264.2	1	0	0	0	1	0	0	0
PB.2264.3	0	1	1	2	0	1	0	1
PB.2264.4	0	0	0	0	0	1	0	1
PB.2266.1	0	0	1	1	1	1	0	1
PB.2267.1	1	0	0	0	1	1	1	2
PB.2268.3	0	0	0	1	0	0	0	1
PB.2269.1	5	4	9	3	4	4	6	4
PB.2269.11	0	1	0	1	0	0	0	0
PB.2269.12	10	10	9	9	1	8	5	2
PB.2269.13	3	7	4	8	4	9	2	6
PB.2269.14	0	0	1	0	0	0	1	0
PB.2269.15	0	0	0	3	0	2	1	0
PB.2269.16	0	1	0	1	0	0	1	0
PB.2269.17	1	0	0	1	2	0	0	1
PB.2269.18	5	4	2	2	4	4	2	2
PB.2269.19	0	1	1	0	0	0	0	0
PB.2269.2	0	0	1	1	0	0	0	0
PB.2269.20	0	2	0	0	0	0	0	0
PB.2269.21	0	1	0	0	0	0	1	0
PB.2269.22	0	0	2	0	1	0	0	0
PB.2269.3	1	0	0	0	0	0	0	1
PB.2269.4	4	7	3	2	3	8	3	6
PB.2269.6	0	0	1	0	0	0	1	1
PB.2269.7	0	1	1	1	0	1	0	0
PB.2269.8	0	0	1	1	0	0	0	0
PB.2269.9	1	4	3	2	1	3	0	2
PB.2270.1	0	0	1	0	0	0	0	1
PB.2270.10	0	0	0	2	0	0	0	0
PB.2270.12	1	0	0	0	0	0	0	1
PB.2270.13	0	0	1	0	0	0	1	0
PB.2270.15	1	0	1	0	0	0	0	0
PB.2270.2	0	0	0	0	0	0	0	2
PB.2270.3	0	1	0	2	0	0	1	0
PB.2270.4	3	6	1	0	0	3	3	4
PB.2270.5	1	0	0	0	1	1	0	1
PB.2270.8	2	4	2	7	3	5	3	1
PB.2270.9	1	0	0	0	1	0	0	0
PB.2272.1	0	1	0	0	0	1	0	0
PB.2272.3	1	1	0	2	0	0	0	0
PB.2273.1	1	1	1	1	1	1	0	0
PB.2273.2	0	0	0	1	1	1	1	2
PB.2274.1	0	0	1	0	0	0	0	1
PB.2275.1	2	1	2	3	0	4	1	0
PB.2275.2	7	14	10	11	9	12	9	6
PB.2278.1	0	0	0	0	0	1	1	0
PB.2280.1	0	1	0	1	0	0	1	0
PB.2280.2	2	0	0	0	0	0	0	0
PB.2280.3	1	0	2	0	0	0	0	0
PB.2281.1	1	0	0	0	1	0	0	0
PB.2281.2	0	1	1	1	0	0	0	0
PB.2281.3	4	8	3	5	3	3	2	2
PB.2281.5	0	3	0	1	0	0	0	0
PB.2281.7	0	0	0	0	0	0	1	1
PB.2281.8	0	1	0	0	0	0	1	1
PB.2283.1	0	1	1	0	1	0	0	0
PB.2283.2	0	1	1	0	0	0	0	0
PB.2284.1	7	5	7	9	11	8	3	5
PB.2284.2	1	1	0	0	0	2	0	1
PB.2285.1	7	3	3	5	1	1	3	1
PB.2286.1	1	1	1	0	1	2	1	1
PB.2288.1	1	0	1	0	0	0	0	0
PB.2289.1	0	0	1	0	0	0	1	1
PB.2290.1	0	0	0	2	0	0	0	1
PB.2291.1	0	0	2	0	0	1	0	0
PB.2292.3	1	0	0	0	0	1	0	0
PB.2294.1	0	0	1	0	0	1	0	0
PB.2294.2	0	0	1	1	0	1	0	0
PB.2294.3	0	0	0	0	0	0	1	1
PB.2295.1	3	1	0	3	1	4	1	0
PB.2296.1	1	2	1	2	3	0	2	0
PB.2297.1	3	0	1	0	0	0	0	0
PB.2298.1	0	0	1	0	2	0	0	0
PB.2298.3	4	9	6	4	7	1	3	6
PB.2298.4	1	1	0	1	0	0	0	0
PB.2299.1	2	4	1	1	4	1	2	2
PB.2301.1	2	0	1	0	0	1	0	0
PB.2301.2	0	1	0	0	0	0	1	0
PB.2301.3	1	1	0	1	0	1	0	0
PB.2301.4	1	1	0	0	0	0	0	0
PB.2301.5	0	0	1	1	0	0	0	0
PB.2302.3	0	2	2	0	3	1	0	0
PB.2302.5	0	0	1	0	0	1	0	0
PB.2303.1	0	2	0	0	0	0	0	0
PB.2304.2	0	2	1	8	3	1	0	5
PB.2305.2	0	0	1	0	0	0	1	1
PB.2305.5	1	1	0	1	1	0	0	0
PB.2306.1	2	0	3	1	2	1	1	1
PB.2307.1	0	0	1	0	0	0	0	1
PB.2307.10	7	14	4	8	10	9	10	13
PB.2307.12	1	0	0	0	0	0	0	1
