transcript_id	All
PB.6973.1	2
PB.6974.2	18
PB.6974.3	117
PB.6975.1	2
PB.6975.2	32
PB.6975.3	3
PB.6976.1	2
PB.6976.3	2
PB.6977.3	17
PB.6978.1	2
PB.6979.1	2
PB.6981.1	13
PB.6982.1	15
PB.6982.2	5
PB.6982.3	3
PB.6983.1	3
PB.6984.1	12
PB.6985.1	16
PB.6985.2	4
PB.6985.3	2
PB.6986.1	2
PB.6987.1	5
PB.6988.1	4
PB.6989.1	11
PB.6989.2	8
PB.6989.3	4
PB.6990.1	2
PB.6990.2	11
PB.6990.4	7
PB.6991.1	11
PB.6991.10	2
PB.6991.11	3
PB.6991.12	5
PB.6991.13	2
PB.6991.14	2
PB.6991.2	2
PB.6991.3	6
PB.6991.4	17
PB.6991.5	2
PB.6991.6	3
PB.6991.7	4
PB.6991.8	3
PB.6991.9	8
PB.6992.1	3
PB.6993.1	3
PB.6993.2	7
PB.6994.1	2
PB.6995.2	20
PB.6995.3	2
PB.6996.2	5
PB.6996.3	3
PB.6996.4	2
PB.6997.2	2
PB.6997.3	9
PB.6997.4	7
PB.6997.5	3
PB.6997.6	2
PB.6998.2	8
PB.6999.1	2
PB.6999.2	3
PB.7001.2	7
PB.7002.1	5
PB.7003.1	15
PB.7004.2	99
PB.7004.3	2
PB.7004.4	2
PB.7004.5	2
PB.7006.1	6
PB.7007.1	2
PB.7007.2	3
PB.7007.3	2
PB.7007.4	3
PB.7007.5	2
PB.7007.6	2
PB.7008.1	2
PB.7012.1	2
PB.7013.1	28
PB.7013.2	2
PB.7014.2	18
PB.7014.3	3
PB.7015.1	16
PB.7015.4	2
PB.7015.5	2
PB.7015.6	3
PB.7016.1	3
PB.7017.1	25
PB.7017.2	6
PB.7018.1	15
PB.7020.1	2
PB.7020.2	2
PB.7021.1	4
PB.7023.1	2
PB.7023.2	13
PB.7025.1	2
PB.7026.3	83
PB.7026.4	95
PB.7026.5	7
PB.7026.6	4
PB.7027.1	21
PB.7027.2	5
PB.7027.3	23
PB.7027.4	2
PB.7027.5	2
PB.7027.6	2
PB.7027.7	2
PB.7027.8	6
PB.7028.1	7
PB.7029.1	2
PB.7030.1	5
PB.7030.3	141
PB.7030.4	10
PB.7030.5	2
PB.7030.6	13
PB.7031.2	3
PB.7031.3	77
PB.7031.4	3
PB.7031.5	2
PB.7031.6	2
PB.7031.7	2
PB.7032.1	4
PB.7032.2	3
PB.7032.3	10
PB.7033.1	7
PB.7034.1	30
PB.7034.2	3
PB.7034.3	2
PB.7035.1	17
PB.7035.2	10
PB.7035.3	23
PB.7035.5	2
PB.7035.6	3
PB.7035.7	2
PB.7036.1	2
PB.7036.2	2
PB.7038.1	8
PB.7040.1	7
PB.7040.2	18
PB.7041.1	2
PB.7042.1	16
PB.7042.2	14
PB.7042.3	2
PB.7043.1	2
PB.7044.1	2
PB.7044.2	2
PB.7044.3	2
PB.7045.1	2
PB.7046.1	105
PB.7046.2	2
PB.7046.3	3
PB.7046.4	2
PB.7046.5	2
PB.7047.1	2
PB.7048.1	12
PB.7048.3	3
PB.7049.1	18
PB.7049.2	2
PB.7050.1	4
PB.7051.1	2
PB.7052.1	2
PB.7053.1	9
PB.7053.2	2
PB.7055.1	5
PB.7055.3	6
PB.7056.1	2
PB.7058.1	12
PB.7059.1	2
PB.7059.2	12
PB.7060.3	4
PB.7060.4	79
PB.7061.1	3
PB.7063.2	2
PB.7064.1	2
PB.7065.1	9
PB.7068.1	2
PB.7068.2	2
PB.7068.3	2
PB.7070.1	23
PB.7071.1	8
PB.7071.2	25
PB.7071.3	2
PB.7071.4	4
PB.7072.1	5
PB.7073.1	2
PB.7075.1	2
PB.7075.2	2
PB.7075.3	2
PB.7075.4	3
PB.7075.5	3
PB.7075.6	2
PB.7075.7	3
PB.7075.8	2
PB.7075.9	2
PB.7076.1	56
PB.7076.2	3
PB.7076.3	3
PB.7077.1	23
PB.7077.3	10
PB.7079.1	2
PB.7080.1	8
PB.7083.1	6
PB.7083.2	2
PB.7084.1	3
PB.7084.2	6
PB.7085.1	2
PB.7088.1	4
PB.7089.1	2
PB.7089.2	37
PB.7089.3	3
PB.7089.4	2
PB.7089.5	2
PB.7090.1	2
PB.7090.2	9
PB.7090.3	5
PB.7091.1	3
PB.7091.2	151
PB.7091.3	6
PB.7091.4	3
PB.7091.5	4
PB.7092.1	3
PB.7093.1	9
PB.7094.1	3
PB.7095.1	33
PB.7095.2	2
PB.7097.1	26
PB.7098.1	35
PB.7098.2	43
PB.7099.1	30
PB.7100.2	6
PB.7101.1	13
PB.7102.10	2
PB.7102.11	2
PB.7102.12	3
PB.7102.14	2
PB.7102.4	2
PB.7102.5	2
PB.7102.6	2
PB.7102.7	14
PB.7102.9	3
PB.7103.1	2
PB.7103.2	2
PB.7104.1	3
PB.7104.3	2
PB.7104.4	2
PB.7104.5	2
PB.7104.6	4
PB.7104.7	2
PB.7104.8	3
PB.7104.9	6
PB.7105.1	2
PB.7106.1	3
PB.7109.10	3
PB.7109.11	3
PB.7109.12	2
PB.7109.13	3
PB.7109.14	2
PB.7109.16	2
PB.7109.2	2
PB.7109.3	4
PB.7109.4	3
PB.7109.5	4
PB.7109.6	5
PB.7109.7	2
PB.7109.8	2
PB.7109.9	2
PB.7110.1	8
PB.7111.1	2
PB.7111.2	2
PB.7112.1	5
PB.7112.2	11
PB.7113.1	12
PB.7114.1	140
PB.7114.2	4
PB.7114.3	4
PB.7115.1	6
PB.7115.2	2
PB.7115.3	2
PB.7116.2	2
PB.7117.1	3
PB.7118.2	3
PB.7118.3	2
PB.7118.4	2
PB.7118.5	3
PB.7119.1	7
PB.7120.1	6
PB.7121.1	14
PB.7123.1	8
PB.7124.1	4
PB.7125.1	10
PB.7125.2	6
PB.7125.3	2
PB.7125.4	7
PB.7125.5	6
PB.7126.1	12
PB.7126.2	3
PB.7126.3	3
PB.7126.4	3
PB.7126.5	2
PB.7126.6	3
PB.7126.7	2
PB.7126.8	2
PB.7127.1	2
PB.7128.1	6
PB.7129.1	15
PB.7133.1	2
PB.7134.1	7
PB.7134.2	4
PB.7135.1	4
PB.7136.1	35
PB.7136.2	13
PB.7137.2	111
PB.7137.3	2
PB.7137.4	3
PB.7137.5	3
PB.7137.6	2
PB.7137.8	8
PB.7138.1	2
PB.7139.1	4
PB.7140.2	2
PB.7141.1	2
PB.7142.1	18
PB.7142.2	2
PB.7143.1	2
PB.7144.2	2
PB.7145.1	17
PB.7145.2	6
PB.7145.3	2
PB.7146.1	9
PB.7147.1	2
PB.7147.2	3
PB.7148.1	15
PB.7148.3	2
PB.7149.2	63
PB.7149.4	5
PB.7149.5	4
PB.7149.6	2
PB.7151.1	2
PB.7151.2	2
PB.7151.3	3
PB.7151.4	6
PB.7152.1	3
PB.7152.10	3
PB.7152.11	6
PB.7152.12	2
PB.7152.14	5
PB.7152.15	4
PB.7152.2	5
PB.7152.4	3
PB.7152.5	61
PB.7152.7	2
PB.7152.8	2
PB.7152.9	3
PB.7153.1	8
PB.7154.1	6
PB.7155.1	15
PB.7157.1	48
PB.7157.2	4
PB.7158.1	24
PB.7158.2	7
PB.7159.1	2
PB.7159.11	2
PB.7159.12	3
PB.7159.13	12
PB.7159.14	3
PB.7159.15	58
PB.7159.16	162
PB.7159.18	16
PB.7159.2	3
PB.7159.20	10
PB.7159.21	8
PB.7159.22	5
PB.7159.23	12
PB.7159.24	7
PB.7159.3	6
PB.7159.4	15
PB.7159.5	64
PB.7159.6	2
PB.7159.7	8
PB.7159.9	2
PB.7160.1	3
PB.7160.2	8
PB.7160.3	4
PB.7160.4	159
PB.7160.6	3
PB.7160.7	9
PB.7160.9	2
PB.7161.1	2
PB.7161.10	95
PB.7161.11	32
PB.7161.12	4
PB.7161.3	3
PB.7161.4	2
PB.7161.5	4
PB.7161.6	3
PB.7161.7	3
PB.7162.1	2
PB.7162.2	2
PB.7162.3	70
PB.7162.4	2
PB.7162.5	10
PB.7162.6	2
PB.7162.8	2
PB.7163.1	16
PB.7164.1	2
PB.7164.10	6
PB.7164.11	3
PB.7164.12	2
PB.7164.13	4
PB.7164.14	2
PB.7164.2	2
PB.7164.4	10
PB.7164.5	15
PB.7164.6	297
PB.7164.8	6
PB.7164.9	7
PB.7165.1	10
PB.7165.4	8
PB.7166.1	5
PB.7166.2	3
PB.7166.3	2
PB.7166.4	5
PB.7166.5	44
PB.7166.6	2
PB.7166.7	2
PB.7167.1	2
PB.7167.2	6
PB.7167.3	2
PB.7167.4	2
PB.7167.5	4
PB.7167.6	2
PB.7168.1	2
PB.7168.2	2
PB.7169.1	2
PB.7170.1	2
PB.7170.2	2
PB.7171.1	10
PB.7171.2	2
PB.7172.1	4
PB.7172.2	3
PB.7173.1	2
PB.7173.2	8
PB.7174.1	7
PB.7176.1	9
PB.7177.2	2
PB.7177.3	30
PB.7179.1	4
PB.7179.2	2
PB.7179.3	31
PB.7180.2	2
PB.7180.3	2
PB.7182.2	2
PB.7182.3	48
PB.7183.1	2
PB.7186.1	4
PB.7187.1	14
PB.7187.2	2
PB.7188.2	4
PB.7188.3	6
PB.7190.1	2
PB.7191.1	7
PB.7192.1	4
PB.7193.1	25
PB.7193.2	2
PB.7193.3	2
PB.7193.4	8
PB.7194.1	9
PB.7194.2	5
PB.7196.1	215
PB.7196.7	3
PB.7196.8	4
PB.7197.1	48
PB.7197.2	2
PB.7197.3	2
PB.7197.4	2
PB.7198.1	5
PB.7199.1	10
PB.7200.1	3
PB.7201.1	10
PB.7201.2	3
PB.7202.1	10
PB.7203.1	5
PB.7204.1	10
PB.7207.1	6
PB.7207.3	10
PB.7207.4	2
PB.7209.1	34
PB.7209.2	5
PB.7210.1	6
PB.7210.3	2
PB.7210.5	2
PB.7211.1	10
PB.7212.1	6
PB.7213.1	7
PB.7214.1	3
PB.7214.2	6
PB.7214.3	3
PB.7214.4	2
PB.7215.1	4
PB.7216.1	7
PB.7217.2	7
PB.7217.4	31
PB.7217.5	2
PB.7217.6	2
PB.7217.7	2
PB.7218.1	9
PB.7218.2	2
PB.7219.1	3
PB.7219.2	2
PB.7220.1	7
PB.7220.2	2
PB.7221.1	288
PB.7221.10	6
PB.7221.12	2
PB.7221.13	2
PB.7221.6	4
PB.7221.8	3
PB.7221.9	2
PB.7222.1	2
PB.7222.2	2
PB.7224.1	3
PB.7224.2	2
PB.7224.3	2
PB.7225.1	22
PB.7225.2	2
PB.7225.3	2
PB.7226.1	5
PB.7228.1	2
PB.7229.1	2
PB.7230.1	4
PB.7230.2	25
PB.7232.1	4
PB.7233.1	2
PB.7234.1	2
PB.7235.1	5
PB.7237.1	3
PB.7238.1	3
PB.7238.2	8
PB.7238.3	2
PB.7240.2	2
PB.7240.3	2
PB.7240.4	5
PB.7241.1	7
PB.7242.2	2
PB.7242.3	2
PB.7242.4	2
PB.7244.1	2
PB.7248.10	9
PB.7248.11	4
PB.7248.12	3
PB.7248.13	6
PB.7248.2	154
PB.7248.3	2
PB.7248.4	10
PB.7248.5	4
PB.7248.6	5
PB.7248.7	3
PB.7248.8	5
PB.7248.9	7
PB.7251.1	106
PB.7251.2	2
PB.7252.1	2
PB.7253.1	8
PB.7253.2	25
PB.7253.3	2
PB.7254.1	6
PB.7255.1	4
PB.7256.1	8
PB.7256.2	5
PB.7256.3	17
PB.7256.4	2
PB.7256.5	2
PB.7256.6	2
PB.7256.8	2
PB.7257.1	15
PB.7257.2	4
PB.7257.3	2
PB.7257.4	9
PB.7258.1	95
PB.7258.3	6
PB.7258.4	12
PB.7260.1	2
PB.7260.10	2
PB.7260.11	2
PB.7260.13	2
PB.7260.14	5
PB.7260.2	10
PB.7260.3	10
PB.7260.4	14
PB.7260.5	8
PB.7260.6	2
PB.7260.7	2
PB.7260.8	2
PB.7260.9	3
PB.7261.1	4
PB.7262.1	2
PB.7263.1	3
PB.7263.2	2
PB.7263.3	2
PB.7265.1	2
PB.7265.3	28
PB.7265.4	103
PB.7265.5	3
PB.7265.6	7
PB.7266.1	6
PB.7266.2	17
PB.7266.3	33
PB.7267.1	3
PB.7267.2	2
PB.7267.3	3
PB.7267.4	2
PB.7268.1	2
PB.7269.1	38
PB.7269.2	20
PB.7269.3	4
PB.7270.1	2
PB.7272.1	5
PB.7272.2	18
PB.7272.3	2
PB.7273.1	4
PB.7274.1	11
PB.7274.2	4
PB.7275.1	3
PB.7275.2	4
PB.7276.1	3
PB.7277.1	2
PB.7277.2	5
PB.7277.3	5
PB.7278.1	22
PB.7278.2	3
PB.7278.3	3
PB.7279.10	4
PB.7279.2	15
PB.7279.3	4
PB.7279.4	7
PB.7279.5	8
PB.7279.6	4
PB.7279.7	6
PB.7279.9	3
PB.7280.1	2
PB.7280.2	2
PB.7281.1	2
PB.7283.1	10
PB.7284.1	2
PB.7284.10	2
PB.7284.11	3
PB.7284.12	11
PB.7284.13	4
PB.7284.4	69
PB.7284.5	4
PB.7284.6	2
PB.7284.7	5
PB.7284.8	8
PB.7284.9	8
PB.7285.1	3
PB.7286.1	2
PB.7287.1	53
PB.7287.2	2
PB.7287.3	2
PB.7287.4	6
PB.7287.5	3
PB.7288.1	2
PB.7288.2	2
PB.7288.3	2
PB.7288.5	2
PB.7288.6	2
PB.7288.7	2
PB.7288.8	2
PB.7289.1	3
PB.7289.2	17
PB.7289.3	2
PB.7289.4	3
PB.7289.5	2
PB.7290.1	2
PB.7291.1	5
PB.7292.1	3
PB.7292.10	579
PB.7292.11	11
PB.7292.4	8
PB.7292.5	3
PB.7292.8	2
PB.7292.9	14
PB.7293.1	68
PB.7293.2	2
PB.7294.1	134
PB.7294.2	23
PB.7294.3	5
PB.7294.4	2
PB.7295.2	2
PB.7295.3	2
PB.7296.1	2
PB.7296.2	13
PB.7297.1	2
PB.7298.1	3
PB.7298.3	2
PB.7298.4	6
PB.7299.1	80
PB.7299.2	6
PB.7300.1	2
PB.7300.2	2
PB.7302.1	38
PB.7302.2	5
PB.7302.3	4
PB.7303.2	4
PB.7303.3	3
PB.7303.4	2
PB.7303.5	3
PB.7303.6	2
PB.7305.2	251
PB.7305.25	2
PB.7305.26	35
PB.7305.27	2
PB.7305.28	4
PB.7305.3	7
PB.7305.8	2
PB.7305.9	11
PB.7306.2	4
PB.7306.3	8
PB.7306.4	4
PB.7306.5	4
PB.7307.1	16
PB.7307.2	6
PB.7307.4	4
PB.7309.1	81
PB.7309.2	3
PB.7309.4	2
PB.7311.1	2
PB.7312.1	2
PB.7312.2	2
PB.7312.3	7
PB.7312.4	2
PB.7313.1	5
PB.7313.2	4
PB.7314.1	2
PB.7315.2	2
PB.7316.1	30
PB.7316.2	2
PB.7316.3	2
PB.7317.1	10
PB.7317.2	2
PB.7317.3	3
PB.7317.4	2
PB.7317.5	2
PB.7317.6	2
PB.7318.1	7
PB.7319.3	6
PB.7320.1	5
PB.7321.1	4
PB.7321.2	2
PB.7322.1	2
PB.7324.1	4
PB.7325.1	2
PB.7327.1	5
PB.7327.2	2
PB.7328.1	2
PB.7328.2	2
PB.7328.3	2
PB.7328.4	2
PB.7329.3	3
PB.7330.1	4
PB.7331.1	5
PB.7331.2	5
PB.7331.4	5
PB.7331.5	138
PB.7331.6	2
PB.7331.7	2
PB.7333.107	7
PB.7333.112	16
PB.7333.117	3
PB.7333.124	16
PB.7333.138	8
PB.7333.167	4
PB.7333.168	108
PB.7333.169	51
PB.7333.189	169
PB.7333.19	354
PB.7333.192	3
PB.7333.205	14
PB.7333.21	7
PB.7333.210	8
PB.7333.211	7
PB.7333.216	3
PB.7333.218	141
PB.7333.231	5
PB.7333.234	4
PB.7333.238	2
PB.7333.25	6996
PB.7333.26	145
PB.7333.27	80
PB.7333.279	11
PB.7333.28	22
PB.7333.283	7
PB.7333.29	9
PB.7333.291	21
PB.7333.293	13
PB.7333.30	2
PB.7333.300	34
PB.7333.304	2
PB.7333.305	5
PB.7333.31	86
PB.7333.32	2994
PB.7333.328	8
PB.7333.332	3
PB.7333.35	57
PB.7333.350	2
PB.7333.351	14
PB.7333.358	193
PB.7333.36	75
PB.7333.37	4
PB.7333.376	4
PB.7333.384	2
PB.7333.39	53643
PB.7333.399	2
PB.7333.40	91
PB.7333.404	1158
PB.7333.415	2
PB.7333.416	4
PB.7333.417	6
PB.7333.42	5
PB.7333.420	3
PB.7333.429	73
PB.7333.443	4
PB.7333.46	3
PB.7333.464	2
PB.7333.465	3
PB.7333.466	64
PB.7333.52	7
PB.7333.56	3
PB.7333.61	27
PB.7333.70	4
PB.7333.73	181
PB.7333.8	7439
PB.7333.82	4
PB.7333.85	5
PB.7333.95	4
PB.7334.1	2
PB.7334.2	2
PB.7335.1	3
PB.7335.2	4
PB.7336.1	14
PB.7336.2	2
PB.7337.1	2
PB.7338.1	4
PB.7339.1	4
PB.7340.1	3
PB.7341.1	2
PB.7341.2	10
PB.7342.1	2
PB.7342.2	2
PB.7343.1	2
PB.7343.2	4
PB.7345.1	11
PB.7346.1	10
PB.7347.1	175
PB.7347.2	3
PB.7348.1	3
PB.7349.1	90
PB.7349.2	6
PB.7349.3	3
PB.7349.4	2
PB.7350.1	325
PB.7350.11	13
PB.7350.12	14
PB.7350.13	33
PB.7350.14	11
PB.7350.15	22
PB.7350.16	13
PB.7350.17	35
PB.7350.18	15
PB.7350.19	9
PB.7350.2	7
PB.7350.20	7
PB.7350.21	12
PB.7350.4	6
PB.7350.6	18
PB.7350.7	24
PB.7350.8	45
PB.7350.9	4
PB.7352.1	2
PB.7352.3	7
PB.7352.4	6
PB.7353.1	4
PB.7353.2	2
PB.7354.1	4
PB.7354.2	2
PB.7354.3	5
PB.7354.4	2
PB.7354.5	2
PB.7354.6	2
PB.7355.1	5
PB.7356.1	2
PB.7357.1	3
PB.7357.2	2
PB.7358.1	2
PB.7359.1	2
PB.7360.1	10
PB.7360.2	2
PB.7360.3	2
PB.7361.1	2
PB.7361.2	21
PB.7362.1	4
PB.7362.2	3
PB.7363.1	4
PB.7364.1	8
PB.7365.1	5
PB.7365.2	13
PB.7365.4	2
PB.7366.1	2
PB.7366.2	2
PB.7366.3	2
PB.7367.1	12
PB.7368.2	3
PB.7368.3	44
PB.7368.4	2
PB.7369.1	27
PB.7369.2	2
PB.7370.1	9
PB.7370.2	20
PB.7370.3	3
PB.7371.1	2
PB.7371.2	2
PB.7372.1	4
PB.7372.2	3
PB.7372.3	2
PB.7373.1	2
PB.7373.2	2
PB.7374.1	3
PB.7375.1	5
PB.7377.1	4
PB.7379.1	3
PB.7379.10	31
PB.7379.11	11
PB.7379.12	4
PB.7379.13	3
PB.7379.14	4
PB.7379.16	487
PB.7379.18	7
PB.7379.19	4
PB.7379.20	8
PB.7379.3	2
PB.7379.5	7
PB.7379.7	7
PB.7379.8	8
PB.7380.1	5
PB.7380.2	5
PB.7381.1	37
PB.7381.2	3
PB.7382.1	17
PB.7382.2	4
PB.7383.1	2
PB.7386.1	2
PB.7386.2	3
PB.7386.3	36
PB.7386.4	2
PB.7386.5	2
PB.7387.1	11
PB.7387.2	3
PB.7388.1	4
PB.7389.1	2
PB.7390.1	11
PB.7390.2	6
PB.7391.1	2
PB.7391.2	2
PB.7391.3	30
PB.7391.4	13
PB.7391.6	2
PB.7391.7	4
PB.7391.8	2
PB.7392.1	50
PB.7393.1	5
PB.7394.1	14
PB.7395.1	20
PB.7396.2	2
PB.7396.3	2
PB.7397.1	4
PB.7398.1	3
PB.7399.1	5
PB.7399.2	8
PB.7400.1	3
PB.7401.2	12
PB.7403.1	2
PB.7403.2	2
PB.7404.1	5
PB.7404.2	2
PB.7404.3	2
PB.7404.4	8
PB.7404.5	9
PB.7404.6	4
PB.7405.1	11
PB.7406.1	4
PB.7406.3	53
PB.7406.4	4
PB.7406.5	3
PB.7406.6	2
PB.7406.7	2
PB.7407.1	25
PB.7407.2	3
PB.7408.1	2
PB.7410.1	3
PB.7410.2	48
PB.7410.3	2
PB.7410.4	10
PB.7411.1	19
PB.7411.2	4
PB.7412.1	7
PB.7413.2	2
PB.7414.1	2
PB.7417.1	2
PB.7418.1	2
PB.7420.1	3
PB.7421.1	2
PB.7422.1	2
PB.7423.1	3
PB.7424.1	5
PB.7425.1	5
PB.7426.2	2
PB.7427.2	47
PB.7427.3	3
PB.7427.4	4
PB.7427.5	3
PB.7428.1	3
PB.7428.2	2
PB.7428.3	2
PB.7428.4	17
PB.7429.1	2
PB.7429.2	3
PB.7430.1	5
PB.7430.10	7
PB.7430.11	2
PB.7430.12	7
PB.7430.13	7
PB.7430.14	8
PB.7430.2	39
PB.7430.3	23
PB.7430.4	10
PB.7430.5	3
PB.7430.6	4
PB.7430.7	4
PB.7430.8	5
PB.7430.9	5
PB.7431.1	6
PB.7431.2	2
PB.7431.3	14
PB.7432.1	2
PB.7433.1	9
PB.7434.1	39
PB.7434.10	2
PB.7434.11	7
PB.7434.12	14
PB.7434.14	22
PB.7434.15	9
PB.7434.3	11
PB.7434.4	22
PB.7434.5	15
PB.7434.6	4
PB.7434.7	2
PB.7434.8	4
PB.7434.9	10
PB.7435.1	2
PB.7436.2	3
PB.7436.3	4
PB.7436.4	3
PB.7436.5	2
PB.7436.6	7
PB.7436.7	2
PB.7436.8	12
PB.7436.9	15
PB.7437.1	2
PB.7438.1	11
PB.7439.1	2
PB.7439.2	19
PB.7440.1	5
PB.7441.1	112
PB.7441.2	3
PB.7441.3	4
PB.7442.2	24
PB.7442.3	32
PB.7443.1	3
PB.7443.2	3
PB.7443.3	3
PB.7443.4	2
PB.7444.1	2
PB.7444.2	2
PB.7444.3	10
PB.7444.4	3
PB.7444.6	2
PB.7445.1	2
PB.7446.1	3
PB.7447.1	4
PB.7448.1	4
PB.7448.2	40
PB.7448.3	9
PB.7449.1	10
PB.7449.2	8
PB.7449.3	2
PB.7450.1	9
PB.7451.1	3
PB.7451.2	3
PB.7451.4	15
PB.7451.5	5
PB.7451.7	2
PB.7451.8	4
PB.7451.9	3
PB.7452.1	2
PB.7452.2	5
PB.7452.3	3
PB.7453.1	2
PB.7453.2	4
PB.7453.3	29
PB.7454.1	4
PB.7454.2	2
PB.7455.11	3
PB.7455.12	5
PB.7455.13	5
PB.7455.14	2
PB.7455.20	4
PB.7455.21	3
PB.7455.23	4
PB.7455.24	5
PB.7455.3	2
PB.7455.5	10
PB.7455.6	2
PB.7455.7	192
PB.7455.9	6
PB.7456.1	3
PB.7457.1	7
PB.7457.2	2
PB.7458.1	11
PB.7459.1	2
PB.7460.1	3
PB.7460.2	2
PB.7460.3	15
PB.7462.1	4
PB.7464.1	3
PB.7466.1	18
PB.7466.2	5
PB.7467.1	4
PB.7468.1	17
PB.7471.1	4
PB.7471.2	4
PB.7472.1	2
PB.7473.1	2
PB.7475.1	2
PB.7475.2	12
PB.7476.10	2
PB.7476.11	6
PB.7476.12	2
PB.7476.13	8
PB.7476.14	3
PB.7476.15	2
PB.7476.16	3
PB.7476.17	12
PB.7476.18	8
PB.7476.19	4
PB.7476.2	3
PB.7476.20	34
PB.7476.21	2
PB.7476.22	10
PB.7476.23	5
PB.7476.24	4
PB.7476.26	16
PB.7476.27	2
PB.7476.29	19
PB.7476.3	2
PB.7476.30	11
PB.7476.32	5
PB.7476.33	58
PB.7476.34	15
PB.7476.35	3
PB.7476.36	2
PB.7476.4	2
PB.7476.5	2
PB.7476.7	3
PB.7476.8	23
PB.7476.9	2
PB.7477.1	3
PB.7478.1	3
PB.7478.2	2
PB.7478.3	44
PB.7478.4	3
PB.7479.2	2
PB.7481.1	6
PB.7481.2	14
PB.7481.3	2
PB.7481.4	2
PB.7481.5	3
PB.7481.6	2
PB.7481.7	2
PB.7483.1	7
PB.7484.1	13
PB.7484.2	5
PB.7484.3	3
PB.7484.4	46
PB.7484.5	118
PB.7484.7	4
PB.7484.9	5
PB.7485.1	3
PB.7486.1	8
PB.7486.2	31
PB.7486.3	2
PB.7486.4	2
PB.7486.5	9
PB.7489.1	12
PB.7490.1	9
PB.7491.1	5
PB.7492.1	2
PB.7492.2	2
PB.7492.3	31
PB.7492.4	3
PB.7492.5	2
PB.7493.1	13
PB.7493.2	3
PB.7493.3	8
PB.7493.4	2
PB.7494.1	2
PB.7494.2	10
PB.7495.1	2
PB.7495.2	2
PB.7495.3	3
PB.7495.4	2
PB.7495.5	2
PB.7496.1	2
PB.7496.2	2
PB.7496.3	6
PB.7496.4	30
PB.7496.5	11
PB.7497.1	3
PB.7498.1	2
PB.7498.3	2
PB.7499.1	46
PB.7499.3	2
PB.7499.4	2
PB.7499.5	2
PB.7500.1	8
PB.7500.2	3
PB.7500.3	21
PB.7502.1	12
PB.7502.2	6
PB.7502.3	3
PB.7502.4	3
PB.7502.5	4
PB.7502.6	2
PB.7503.1	2
PB.7503.2	2
PB.7504.1	2
PB.7504.2	10
PB.7504.3	3
PB.7504.4	3
PB.7506.1	28
PB.7506.2	2
PB.7507.2	4
PB.7507.3	2
PB.7508.1	88
PB.7508.2	12
PB.7508.3	2
PB.7509.1	6
PB.7509.2	2
PB.7509.3	18
PB.7509.4	63
PB.7509.5	5
PB.7509.6	3
PB.7509.7	4
PB.7510.1	2
PB.7510.2	3
PB.7510.3	2
PB.7511.1	19
PB.7511.10	10
PB.7511.2	2
PB.7511.3	5
PB.7511.4	8
PB.7511.5	4
PB.7511.6	10
PB.7511.7	6
PB.7511.8	9
PB.7511.9	7
PB.7512.1	2
PB.7513.1	2
PB.7514.1	2
PB.7514.2	2
PB.7514.3	2
PB.7514.4	2
PB.7514.6	4
PB.7514.7	2
PB.7515.1	2
PB.7515.2	3
PB.7515.3	12
PB.7515.4	2
PB.7516.1	12
PB.7516.3	2
PB.7517.1	13
PB.7518.1	266
PB.7518.2	5
PB.7518.3	10
PB.7518.5	2
PB.7519.1	8
PB.7519.2	26
PB.7520.2	24
PB.7520.3	29
PB.7520.4	2
PB.7520.5	2
PB.7521.1	6
PB.7522.1	3
PB.7523.1	3
PB.7524.1	3
PB.7525.1	52
PB.7525.2	2
PB.7525.3	2
PB.7526.1	2
PB.7527.1	4
PB.7527.2	6
PB.7528.1	25
PB.7528.2	8
PB.7529.1	5
PB.7530.1	2
PB.7531.1	15
PB.7531.2	2
PB.7532.1	15
PB.7532.2	2
PB.7533.1	7
PB.7534.1	4
PB.7535.1	2
PB.7535.2	4
PB.7535.3	2
PB.7535.4	2
PB.7535.5	3
PB.7536.1	2
PB.7538.1	5
PB.7539.1	3
PB.7540.1	176
PB.7540.2	4
PB.7540.3	6
PB.7540.4	3
PB.7540.5	2
PB.7540.6	7
PB.7541.1	4
PB.7541.2	5
PB.7541.4	23
PB.7542.1	13
PB.7543.1	37
PB.7543.2	2
PB.7543.3	2
PB.7543.4	17
PB.7543.7	3
PB.7546.1	2
PB.7546.2	2
PB.7546.3	2
PB.7547.1	9
PB.7547.4	2
PB.7547.5	3
PB.7548.1	5
PB.7550.1	3
PB.7551.3	11
PB.7551.4	2
PB.7551.5	2
PB.7552.1	2
PB.7553.1	2
PB.7553.2	2
PB.7554.2	2
PB.7554.3	2
PB.7555.1	2
PB.7555.2	3
PB.7555.3	2
PB.7555.4	2
PB.7556.1	4
PB.7556.2	3
PB.7556.3	3
PB.7556.6	2
PB.7558.1	5
PB.7558.2	3
PB.7558.3	6
PB.7563.1	25
PB.7563.10	512
PB.7563.11	4
PB.7563.12	8
PB.7563.13	3
PB.7563.14	39
PB.7563.16	6
PB.7563.17	15
PB.7563.18	10
PB.7563.19	2
PB.7563.2	2
PB.7563.20	11
PB.7563.22	13
PB.7563.23	2
PB.7563.24	8
PB.7563.3	2
PB.7563.6	3
PB.7563.7	3
PB.7563.8	2
PB.7563.9	2
PB.7567.2	154
PB.7567.4	7
PB.7568.1	2
PB.7571.1	4
PB.7572.1	5
PB.7572.2	2
PB.7572.3	2
PB.7573.1	11
PB.7573.2	2
PB.7573.3	3
